nome,preco,oferta,gramagem,categoria,data_ini,data_fim,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude
Donut,6.59,,70 g,Padaria,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Torrada Bauducco,3.99,,142 g,Padaria,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Geleia Queensberry,23.59,20% de desconto,320 g,Mercearia,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Requeijão cremoso Tirolez,7.49,,200 g,Laticínios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Manteiga Tirolez,13.99,,200 g,Laticínios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Margarina cremosa Qualy,7.49,,500 g,Laticínios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Queijo muçarela ou prato Itambé,9.9,,150 g,Laticínios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Presunto Perdigão,8.99,,200 g,Frios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Mortadela fina Qualitá,4.99,20% com o cartão,180 g,Frios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Queijo minas frescal Polenghi,18.9,,400 g,Laticínios,19/9/2024,2/10/2024,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2.jpg,,
Cereal Nescau Nestlé,4.86,Leve 3 Pague 2,120g,Cereais,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Café torrado e moído Melitta,19.99,,500g,Café,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Achocolatado Nescau,1.99,,180ml,Bebidas,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Pão de queijo empanado Divina,5.69,,100g,Padaria,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Sonho com creme de baunilha,5.69,,100g,Padaria,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Biscoito Marilan,5.49,,350g,Biscoitos,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Biscoito Calypso Nestlé,6.74,50% de desconto na 2ª unidade,130g,Biscoitos,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Torrada Adria,3.99,Leve 3 Pague 2,142g,Padaria,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Geleia Queensberry,23.59,20% de desconto,320g,Geleias,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Cream cheese Philadelphia,10.99,,150g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Requeijão cremoso Danone,7.99,,200g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Manteiga Aviação,14.99,,200g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Margarina cremosa Delícia,6.99,,500g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Queijo muçarela ou prato fatiado Tirolez,9.9,,150g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Presunto Perdigão,9.99,,200g,Frios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Batata AirFryer McCain,17.99,,600g,Congelados,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Queijo minas frescal Aviação,17.9,,400g,Laticínios,2024-09-05,2024-09-18,https://folhetos.paodeacucar.com/minuto/pubs/sv00050541_pa_semanal_minuto_sp/files/large/,2024_09_21,Pão de açucar,imagens_paodeacucar/2_old.jpg,,
Feijão Carioca Mestre Cuca,4.99,True,1kg,Grãos,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Achocolatado Toddy,11.99,True,750g,Bebidas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Leite em Pó Itambé,15.99,True,800g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Leite Condensado Marajoara,4.49,True,395g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Azeite Extra Virgem Gallo,39.9,True,500ml,Óleos,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Refrigerante Coca-Cola,7.89,True,2L,Bebidas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Refrigerante Coca-Cola Lata,2.79,True,310ml,Bebidas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Suco Alma do Sul,12.99,True,1.35L,Bebidas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Vinho Esteban Martin,29.99,True,750ml,Bebidas Alcoólicas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Vinho Portillo,59.99,True,750ml,Bebidas Alcoólicas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Cerveja Amstel,3.39,True,350ml,Bebidas Alcoólicas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Energético Red Bull,7.99,True,250ml,Bebidas,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Creme de Leite Piracanjuba,2.79,True,200g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Molho de Tomate Fugini,1.29,True,300g,Molhos,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Bebida Láctea Hey,3.99,True,250ml,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Iogurte Itambé,2.49,True,170g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Requeijão Cremoso Itambé,5.49,True,200g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Queijo Mussarela Avivar,5.99,True,150g,Laticínios,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Lasanha Forno de Minas,8.99,True,600g,Congelados,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Frango a Passarinho Copacol,8.49,True,800g,Carnes,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Filé de Peito Frango Copacol,17.99,True,1kg,Carnes,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Filé de Tilápia Copacol,37.99,True,800g,Peixes,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Almôndega Bovina Casa do Pão,34.99,True,500g,Carnes,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Ovos Brancos,12.99,True,30 unidades,Ovos,2024-09-22,2024-09-22,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM.jpeg,,
Paleta suína,13.99,True,1 kg,Carne suína,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Chuleta,29.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Alcatra ou Contra filé ou Maminha,35.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Patinho,31.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Carne de sol,29.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Coxão mole,32.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Carne com osso ou Costela ponta de agulha ou Costela do peito ou Chamaril,17.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Bisteca suína resfriada,16.99,True,1 kg,Carne suína,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Cupim bovino,27.99,True,1 kg,Carne bovina,2023-09-14,2023-09-20,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.35 PM.jpeg,,
Biscoito Cream Cracker Fortaleza,4.99,False,350g,Alimentos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Biscoito Rosquinha de Coco Mabel,5.99,False,600g,Alimentos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Batata Palha Kari Kari,4.99,False,120g,Alimentos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Toddynho,2.39,False,200ml,Bebidas,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Salgadinho Pringles,8.99,False,104g,Alimentos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Sapatilha Moleca,49.99,False,,Calçados,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Papel Toalha Ternura,4.99,False,19cmx21.5cm,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Assadeira Marines 5.3lt,39.99,False,5.3L,Utensílios Domésticos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Processador Manual,14.99,False,,Utensílios Domésticos,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Papel Higiênico Duetto,10.99,False,12x01,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Sabonete Johnson's,1.89,False,80g,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Creme Dental Colgate,6.99,False,12x90g,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Kit Pantene 2x1,22.99,False,350ml+175ml,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Creme de Cabelo Skala,9.99,False,1kg,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Sabonete Íntimo Bio Instinto,5.99,False,200ml,Higiene,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Esponja Scotch-Brite,5.49,True,4 unidades,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Sabão Barra Ypê,8.99,False,5x200g,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Limpador Multiuso Tudo,1.99,False,500ml,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Detergente Limpol,1.99,False,500ml,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Água Sanitária Qboa,10.99,False,5L,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Sabão Líquido Omo,12.99,False,900ml,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Lava Roupas Suprema,29.99,False,5L,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Detergente Urca,6.49,False,1.6kg,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Amaciante Downy,24.99,False,1.35L,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
Amaciante Ypê,19.99,False,4.5L,Limpeza,2024-02-19,2024-02-25,whatsapp,2024_09_21,veneza,imagens_veneza/WhatsApp Image 2024-09-19 at 3.02.36 PM2.jpeg,,
