nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Requeijão Cremoso Tirolez,46.5,,1.5kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Brócolis Congelado Grano,11.39,,1kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Carne de Frango Empanada Tirinhas Lar,17.79,,1.5kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Pão de Queijo Massa Leve Forno de Minas,19.9,,1kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Hambúrguer Misto Congelado Chulettão,23.9,,2.4kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Mortadela Defumada Ouro Perdigão,16.9,,kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Linguiça Tipo Calabresa Frimesa Friella,38.9,,2.5kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Bacon Frimesa,22.5,,kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Apresuntado Friella,12.9,,kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
Queijo Tipo Mozzarella Azura,31.9,,kg,,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fedac66eceb5bcd7b7073b6123f6fb5705d54f24.webp
AÇÚCAR CRISTAL MAIS AÇÚCAR,6.79,True,2kg,Alimentos,30/09,01/10,2024_10_09,assai,imagens_assai/campanha_26005_cluster_226_pagina_1_52c9517216.webp
FEIJÃO CARIOCA TIPO 1 DELÍCIA,5.99,True,1kg,Alimentos,30/09,01/10,2024_10_09,assai,imagens_assai/campanha_26005_cluster_226_pagina_1_52c9517216.webp
Shampoo Head & Shoulders,21.9,27.9,400ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Aparelho para Depilação Veet,12.99,15.9,2 unidades,Cuidados Pessoais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Lava-Roupas em Pó Tixan,9.9,12.4,800g,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Absorvente Always,9.9,15.49,32 unidades,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Hastes Flexíveis Topz,3.99,5.99,150 unidades,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Desodorante Aerossol Dove,12.9,17.9,150ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Shampoo Seda,9.9,14.49,325ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Kit Seda,13.9,21.9,325ml + 170ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Sabonete Dove,23.9,28.49,90g,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Creme Dental Even,1.59,2.85,90g,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Enxaguante Bucal Colgate,11.99,16.3,500ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Escova Dental Classic Colgate,9.9,13.0,4 unidades,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Shampoo Darling,4.99,8.49,350ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Absorvente Sempre Livre,3.19,5.79,8 unidades,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Kit OX,19.99,32.9,175ml + 175ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Kit Sabonete Líquido Íntimo Topz,11.99,18.9,200ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Shampoo Johnson's Baby,17.9,24.5,400ml,Higiene Pessoal,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Água Perfumada de Colônia Phyto,11.9,16.9,500ml,Perfumaria,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Inseticida Aerossol Baygon,10.5,13.4,300ml,Casa,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Lava-Roupas Líquido Brilux,24.99,28.5,3L,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Amaciante de Roupas Downy,9.9,13.4,500ml,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Lava-Roupas Líquido Omo,21.9,27.9,1.6L,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Tira-Manchas em Pó Vanish,15.9,21.0,400g,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Amaciante de Roupas Comfort,2.59,3.25,500ml,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Lava-Roupas Líquido Omo,37.99,43.9,3L,Limpeza,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/188e687488af4151f0727df209f5e6f55abe74b7.webp
Toalha de papel Mili,5.45,False,2 rolos de 55 folhas,Produtos de papel,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Arroz branco tipo 1 Soltinho,28.9,False,5kg,Alimentos,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Refrigerante Guaraná Baré,4.99,False,2L,Bebidas,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Filezinho Sassami de Frango Congelado Seara,19.5,False,1kg,Carnes,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Café Tradicional ou Extraforte Brasileiro,8.99,False,250g,Bebidas,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Leite Condensado Letbom,5.85,False,395g,Laticínios,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Cerveja puro malte Lager Amstel,2.59,False,269ml,Bebidas alcoólicas,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Feijão Carioca Tipo 1 Bernardo,4.49,False,1kg,Alimentos,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Costela Minga Bovina Resfriada Reserva,17.9,False,1kg,Carnes,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Paleta com osso suína Resfriada Reserva,14.98,False,1kg,Carnes,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Fraldinha bovina Resfriada Friboi,37.9,False,1kg,Carnes,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Cordão do filé mignon bovino Resfriado Friboi,28.9,False,1kg,Carnes,2024-09-26,2024-09-29,2024_10_09,assai,imagens_assai/1_867be3302f.webp
Maçãs do Beni Benassi,5.99,True,850g,Frutas,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Abacaxi Gold Pérola,6.99,True,1 unidade,Frutas,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Uva Thompson,6.99,True,500g,Frutas,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Melancia,14.89,True,1 unidade,Frutas,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Repolho Verde,1.29,True,1kg,Verduras,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Cenoura,1.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Beterraba,2.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Abobrinha Italiana,2.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Abóbora Japonesa,2.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Chuchu,2.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Batata-doce Rosa,2.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Pepino Caipira,3.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Mandioca,1.99,True,1kg,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Alface-crespa,1.39,True,1 unidade,Verduras,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Tomate Grape,2.99,True,180g,Legumes,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Ovos Caipiras Vermelhos Grandes,6.99,True,10 unidades,Ovos,2024-10-01,2024-10-02,2024_10_09,assai,imagens_assai/378bfce15bf34cdc66f156401c5d3119b5e44cd4.webp
Arroz urbano tipo 1,5.99,False,1kg,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Macarrão urbano tipos,3.99,False,500g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Arroz branco urbano,23.9,False,5kg,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Flocos de arroz urbano,2.49,False,500g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Café tradicional ou extra forte 3 corações,9.49,False,250g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cápsulas de café 3 corações,17.9,False,10 unidades,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Achocolatado em pó chocolate 3 corações,10.9,False,700g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Pó para refresco frisco sabores,0.79,False,18g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja pilsen eisenbahn,3.99,False,350ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja unfiltered eisenbahn,4.79,False,355ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja puro malte grossa,2.39,False,269ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja pilsen kaiser,2.69,False,350ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Creme de avelã nutella,22.9,False,350g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Chocolate white bueno kinder,7.49,False,39g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Chocolate joy kinder,10.9,False,42.90g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Biscoito wafer com creme de avelã hanuta,3.99,False,22g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso uau,17.9,False,5L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso uau concentrado,3.49,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Desinfetante antibacteriano uau,8.99,False,2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Amaciante de roupas concentrado uau,11.9,False,1L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso da jato veja,5.99,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Inseticida aerossol sbp,14.9,False,450ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador perfumado sbp,14.9,False,2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Alvejante vanish,16.9,False,1.2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Batata palito frita congelada mais batata Bem Brasil,31.9,True,2kg,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Anéis de cebola congelados Bem Brasil,29.9,True,300g,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Batata crinkle congelada Bem Brasil,39.9,True,2kg,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Batata palito mais batata Bem Brasil,7.49,True,400g,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão de forma integral Pullman,9.49,True,450g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Bisnaguinha tradicional Pullman,8.99,True,300g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão de forma integral na chapa ou alguma coisa artesanal Pullman,10.9,True,500g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão tipo tortilha rápido sabores Bimbo,9.98,True,297g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Filé de peito de frango congelado Sadia,19.9,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Frango inteiro temperado sem miúdos congelado Sadia,10.79,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Meio da asa de frango congelado Sadia,22.49,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Margarina com ou sem sal Qualy,7.79,True,500g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Azeite de oliva extra virgem Borges,28.9,True,500ml,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Molho de tomate tradicional Tarantella,1.79,True,340g,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Extrato de tomate tradicional Elefante,6.29,True,340g,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Óleo composto tradicional Maria,12.49,True,500ml,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Steak de frango empanado Aurora,1.49,True,100g,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Filé de peito de frango congelado Aurora,19.5,True,1kg,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Bacon em fatias Aurora,12.9,True,250g,Frios,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Batata palito pré-frita congelada Aurora,29.9,True,2kg,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Coxa com sobrecoxa de frango Aurora,8.79,True,1kg,Carnes,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Macarrão de sêmola parafuso Dona Benta,3.49,True,500g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Massa de sêmola para lasanha Brandini,4.99,True,500g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Mistura para bolo sabor chocolate Dona Benta,5.99,True,450g,Misturas para Bolos,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Massa para lasanha direto ao forno Dona Benta,5.29,True,200g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Biscoito salgado original ou integral Dona Benta,5.19,True,400g,Biscoitos,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Detergente líquido Limppol fragâncias,1.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Limpador multiuso Limppol fragâncias,3.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Amaciante de roupas Limppol fragâncias,9.9,True,2L,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Desinfetante Pinho Bril fragâncias,4.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Passa-roupas Pureza Mon Bijou,10.9,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Cerveja Heineken Long Neck,4.99,4.45,250ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Aperitivo de Whisky Master Gold,20.9,18.9,500ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Whisky Nacional Passport Scotch,52.9,44.9,1L,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Whisky Escocês Red Label,74.9,69.5,750ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cachaça Ouro Caranguejo,4.79,4.29,350ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Vodka Sueca Absolut,99.0,89.9,750ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Pilsen Itaipava,3.59,2.99,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Lager Amstel,4.19,3.79,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja 0% Álcool Sleek Heineken,5.19,4.69,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Puro Malte Petra,4.09,3.59,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água de Coco Natural OQ,10.69,7.9,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Energy Drink Ray Sabores,12.5,9.7,2L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Coquetel Syn Sabores,2.69,2.39,350ml,Bebidas alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Sabor Guaraná Fanta,16.49,15.99,2L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água Mineral Sem Gás Indaiá,2.05,1.69,500ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Suco do Mais 100%,12.9,9.9,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Isotônica Powerade Sabores,5.49,4.79,500ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Mista Frut Del Valle Sabores,6.79,6.49,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Mista Vig Vigor Sabores,2.29,1.89,200ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Néctar de Uva ou Laranja Dafruta,4.29,3.49,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Chá Ice Tea Leão Sabores,6.99,5.99,1.5L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Citrus Schweppes,6.99,6.79,1.5L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água Tônica Tradicional Schweppes,2.99,2.79,350ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Cabaré Ice,5.99,5.49,275ml,Bebidas alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Original Guaraná Antarctica,2.09,1.65,350ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cápsulas Dolce Gusto Sabores,14.9,True,10 unidades,Café,25/09/2024,26/09/2024,2024_10_09,assai,imagens_assai/campanha_25824_cluster_226_pagina_1_a30f790881.webp
Lava-Roupas em Pó Surf Fragrâncias,4.99,True,800g,Produtos de Limpeza,25/09/2024,26/09/2024,2024_10_09,assai,imagens_assai/campanha_25824_cluster_226_pagina_1_a30f790881.webp
Shampoo Seda Tipos,9.9,False,325ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Condicionador Seda Tipos,10.9,False,325ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Sabonete Dove Fragrâncias,23.92,True,90g,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Shampoo OX,17.9,False,250ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Kit Neutrox 2 Tipos,11.9,False,300ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Creme de Tratamento Skala 3 Tipos,6.9,False,1kg,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Óleo Extraordinário Elseve,29.9,False,100ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Loção Deo-Hidratante Beleza Radiante Nivea,29.9,True,400ml,Cuidados com a Pele,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Desodorante Aerossol Clinical Rexona,16.9,False,150ml,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Desodorante Aerossol Monange Fragrâncias,7.9,False,150ml,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Loção Hidramais Fragrâncias,8.9,False,500ml,Cuidados com a Pele,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Creme Dental Colgate Máxima Proteção Anticáries,5.49,False,180g,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Escova Dental Colgate Classic Clean,9.9,False,4 unidades,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Enxaguante Bucal Cool Mint Listerine,14.9,False,500ml,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
